"Family","Species","species","k_m","k_sd","Qc_m","Qc_sd","Qn_m","Qn_sd","Qp_m","Qp_sd","Dc_m","Dc_sd","Dn_m","Dn_sd","Dp_m","Dp_sd","trophic_guild_predicted","alpha_m","alpha_sd","f0_m","f0_sd","theta_m","lwa_m","lwa_sd","lwb_m","lwb_sd","h_m","r_m","v_m","linf_m","F0nz_m","F0nz_sd","F0pz_m","F0pz_sd","ac_m","an_m","ap_m"
"Pomacentridae","Abudefduf vaigiensis","Abudefduf_vaigiensis",0.398503856680931,0.0698763631953156,35.3523068635364,0.479868118832584,9.60049252829862,0.136779824480953,4.84766465668845,0.125253215249426,38.8636942392631,2.01138761784182,7.3324710161028,0.529224698529704,0.91334795103683,0.158267945836276,8,0.761853240969385,0.0206699008436752,0.00264454505871424,0.000103233936410007,1.47519696390573,0.0263,0.00995918367346939,3.01,0.0714285714285715,2.905,2.12681444444444,26,20,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Pomacentridae","Abudefduf vaigiensis","Abudefduf_vaigiensis",0.407193698291352,0.0716160704074056,35.3523068635364,0.479868118832584,9.60049252829862,0.136779824480953,4.84766465668845,0.125253215249426,38.8636942392631,2.01138761784182,7.3324710161028,0.529224698529704,0.91334795103683,0.158267945836276,8,0.761853240969385,0.0206699008436752,0.0028540172209732,0.000103233936410007,1.47519696390573,0.0263,0.00995918367346939,3.01,0.0714285714285715,2.905,2.12681444444444,27,20,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Pomacentridae","Abudefduf vaigiensis","Abudefduf_vaigiensis",0.41614010008409,0.0737956909297093,35.3523068635364,0.479868118832584,9.60049252829862,0.136779824480953,4.84766465668845,0.125253215249426,38.8636942392631,2.01138761784182,7.3324710161028,0.529224698529704,0.91334795103683,0.158267945836276,8,0.761853240969385,0.0206699008436752,0.00307852260006619,0.000103233936410007,1.47519696390573,0.0263,0.00995918367346939,3.01,0.0714285714285715,2.905,2.12681444444444,28,20,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Pomacentridae","Abudefduf vaigiensis","Abudefduf_vaigiensis",0.42535177162391,0.0764362466996461,35.3523068635364,0.479868118832584,9.60049252829862,0.136779824480953,4.84766465668845,0.125253215249426,38.8636942392631,2.01138761784182,7.3324710161028,0.529224698529704,0.91334795103683,0.158267945836276,8,0.761853240969385,0.0206699008436752,0.00331902424380386,0.000103233936410007,1.47519696390573,0.0263,0.00995918367346939,3.01,0.0714285714285715,2.905,2.12681444444444,29,20,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Pomacentridae","Abudefduf vaigiensis","Abudefduf_vaigiensis",0.434837753472809,0.0795544678428247,35.3523068635364,0.479868118832584,9.60049252829862,0.136779824480953,4.84766465668845,0.125253215249426,38.8636942392631,2.01138761784182,7.3324710161028,0.529224698529704,0.91334795103683,0.158267945836276,8,0.761853240969385,0.0206699008436752,0.0035765391148837,0.000103233936410007,1.47519696390573,0.0263,0.00995918367346939,3.01,0.0714285714285715,2.905,2.12681444444444,30,20,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Pomacentridae","Abudefduf whitleyi","Abudefduf_whitleyi",0.516818780147874,0.106609794601049,35.7450846256546,0.530821938028199,9.72366609711174,0.150943802888226,4.70240222936981,0.139762147596632,39.2539878311004,2.22796923108131,7.41373874387111,0.58626031762804,0.897471639004107,0.17579441065827,8,0.761853240969385,0.0206699008436752,0.0022671031058435,0.000103233936410007,1.47519696390573,0.02291,0.0099030612244898,3.02,0.0765306122448979,2.64,1.62380933333333,24,14,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Pomacentridae","Abudefduf whitleyi","Abudefduf_whitleyi",0.527899074551077,0.108178737263753,35.7450846256546,0.530821938028199,9.72366609711174,0.150943802888226,4.70240222936981,0.139762147596632,39.2539878311004,2.22796923108131,7.41373874387111,0.58626031762804,0.897471639004107,0.17579441065827,8,0.761853240969385,0.0206699008436752,0.00244919452144219,0.000103233936410007,1.47519696390573,0.02291,0.0099030612244898,3.02,0.0765306122448979,2.64,1.62380933333333,25,14,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Pomacentridae","Abudefduf whitleyi","Abudefduf_whitleyi",0.539303196010707,0.110208247155406,35.7450846256546,0.530821938028199,9.72366609711174,0.150943802888226,4.70240222936981,0.139762147596632,39.2539878311004,2.22796923108131,7.41373874387111,0.58626031762804,0.897471639004107,0.17579441065827,8,0.761853240969385,0.0206699008436752,0.00264454505871424,0.000103233936410007,1.47519696390573,0.02291,0.0099030612244898,3.02,0.0765306122448979,2.64,1.62380933333333,26,14,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Pomacentridae","Abudefduf whitleyi","Abudefduf_whitleyi",0.551042031034857,0.11273308708382,35.7450846256546,0.530821938028199,9.72366609711174,0.150943802888226,4.70240222936981,0.139762147596632,39.2539878311004,2.22796923108131,7.41373874387111,0.58626031762804,0.897471639004107,0.17579441065827,8,0.761853240969385,0.0206699008436752,0.0028540172209732,0.000103233936410007,1.47519696390573,0.02291,0.0099030612244898,3.02,0.0765306122448979,2.64,1.62380933333333,27,14,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Serranidae","Acanthistius cinctus","Acanthistius_cinctus",0.127070111619786,0.0147951375338031,36.4574944269051,0.27560194895414,9.71018966636895,0.0824646834743133,4.21157577327573,0.074957432174514,37.2612556336962,2.8339687064526,8.68230169322658,0.671082949540577,1.56989492835749,0.212330636758886,4,0.777608124407004,0.0419711048458044,0.00105039947980735,0.000337269417174635,2.28373325165791,0.00933,0.00682142857142857,2.97,0.10204081632653,3.94293750166893,1.30363,21,50,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Pomacentridae","Acanthochromis polyacanthus","Acanthochromis_polyacanthus",0.722463272707664,0.108522325073717,36.5181272851432,0.302706503355053,9.79898743339241,0.0927675533546691,4.4509788224174,0.0828232017677446,39.4704383172003,2.23642196932706,7.47462758851188,0.592531752148087,0.902413124288399,0.177247468297311,8,0.761853240969385,0.0206699008436752,0.0022671031058435,0.000103233936410007,1.47519696390573,0.02951,0.0108214285714286,3.04,0.0765306122448979,2.69,1.84706,24,14,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Pomacentridae","Acanthochromis polyacanthus","Acanthochromis_polyacanthus",0.737997030913464,0.109700988922441,36.5181272851432,0.302706503355053,9.79898743339241,0.0927675533546691,4.4509788224174,0.0828232017677446,39.4704383172003,2.23642196932706,7.47462758851188,0.592531752148087,0.902413124288399,0.177247468297311,8,0.761853240969385,0.0206699008436752,0.00244919452144219,0.000103233936410007,1.47519696390573,0.02951,0.0108214285714286,3.04,0.0765306122448979,2.69,1.84706,25,14,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Pomacentridae","Acanthochromis polyacanthus","Acanthochromis_polyacanthus",0.753987309826413,0.111738542447963,36.5181272851432,0.302706503355053,9.79898743339241,0.0927675533546691,4.4509788224174,0.0828232017677446,39.4704383172003,2.23642196932706,7.47462758851188,0.592531752148087,0.902413124288399,0.177247468297311,8,0.761853240969385,0.0206699008436752,0.00264454505871424,0.000103233936410007,1.47519696390573,0.02951,0.0108214285714286,3.04,0.0765306122448979,2.69,1.84706,26,14,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Pomacentridae","Acanthochromis polyacanthus","Acanthochromis_polyacanthus",0.770449548067796,0.114703694384238,36.5181272851432,0.302706503355053,9.79898743339241,0.0927675533546691,4.4509788224174,0.0828232017677446,39.4704383172003,2.23642196932706,7.47462758851188,0.592531752148087,0.902413124288399,0.177247468297311,8,0.761853240969385,0.0206699008436752,0.0028540172209732,0.000103233936410007,1.47519696390573,0.02951,0.0108214285714286,3.04,0.0765306122448979,2.69,1.84706,27,14,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Pomacentridae","Acanthochromis polyacanthus","Acanthochromis_polyacanthus",0.787399769896806,0.11865023628699,36.5181272851432,0.302706503355053,9.79898743339241,0.0927675533546691,4.4509788224174,0.0828232017677446,39.4704383172003,2.23642196932706,7.47462758851188,0.592531752148087,0.902413124288399,0.177247468297311,8,0.761853240969385,0.0206699008436752,0.00307852260006619,0.000103233936410007,1.47519696390573,0.02951,0.0108214285714286,3.04,0.0765306122448979,2.69,1.84706,28,14,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Pomacentridae","Acanthochromis polyacanthus","Acanthochromis_polyacanthus",0.804854609487187,0.123616037573545,36.5181272851432,0.302706503355053,9.79898743339241,0.0927675533546691,4.4509788224174,0.0828232017677446,39.4704383172003,2.23642196932706,7.47462758851188,0.592531752148087,0.902413124288399,0.177247468297311,8,0.761853240969385,0.0206699008436752,0.00331902424380386,0.000103233936410007,1.47519696390573,0.02951,0.0108214285714286,3.04,0.0765306122448979,2.69,1.84706,29,14,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Pomacentridae","Acanthochromis polyacanthus","Acanthochromis_polyacanthus",0.822831336288183,0.129623973480893,36.5181272851432,0.302706503355053,9.79898743339241,0.0927675533546691,4.4509788224174,0.0828232017677446,39.4704383172003,2.23642196932706,7.47462758851188,0.592531752148087,0.902413124288399,0.177247468297311,8,0.761853240969385,0.0206699008436752,0.0035765391148837,0.000103233936410007,1.47519696390573,0.02951,0.0108214285714286,3.04,0.0765306122448979,2.69,1.84706,30,14,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Ostraciidae","Acanthostracion polygonius","Acanthostracion_polygonius",0.155455673887609,0.013425375321206,35.358777647794,0.866255792368658,9.62154755206495,0.243334736228156,4.50746473961728,0.235923247867699,28.0434449680647,6.17118132894143,4.5563615473605,1.14408412090332,0.469441324483118,0.214921206542186,1,0.760813268465822,0.0371821454477927,0.00180345164898295,0.00123865904329826,1.70100910806122,0.02818,0.00945918367346939,2.83,0.0765306122448979,2.69,0.375069,22,50,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Ostraciidae","Acanthostracion polygonius","Acanthostracion_polygonius",0.15873989201082,0.0125990859559107,35.358777647794,0.866255792368658,9.62154755206495,0.243334736228156,4.50746473961728,0.235923247867699,28.0434449680647,6.17118132894143,4.5563615473605,1.14408412090332,0.469441324483118,0.214921206542186,1,0.760813268465822,0.0371821454477927,0.0019503474625122,0.00123865904329826,1.70100910806122,0.02818,0.00945918367346939,2.83,0.0765306122448979,2.69,0.375069,23,50,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Ostraciidae","Acanthostracion polygonius","Acanthostracion_polygonius",0.16211952360107,0.0119773475086913,35.358777647794,0.866255792368658,9.62154755206495,0.243334736228156,4.50746473961728,0.235923247867699,28.0434449680647,6.17118132894143,4.5563615473605,1.14408412090332,0.469441324483118,0.214921206542186,1,0.760813268465822,0.0371821454477927,0.00210809697440312,0.00123865904329826,1.70100910806122,0.02818,0.00945918367346939,2.83,0.0765306122448979,2.69,0.375069,24,50,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Ostraciidae","Acanthostracion polygonius","Acanthostracion_polygonius",0.165597759931941,0.0116343013259093,35.358777647794,0.866255792368658,9.62154755206495,0.243334736228156,4.50746473961728,0.235923247867699,28.0434449680647,6.17118132894143,4.5563615473605,1.14408412090332,0.469441324483118,0.214921206542186,1,0.760813268465822,0.0371821454477927,0.00227741717924909,0.00123865904329826,1.70100910806122,0.02818,0.00945918367346939,2.83,0.0765306122448979,2.69,0.375069,25,50,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Ostraciidae","Acanthostracion polygonius","Acanthostracion_polygonius",0.169177912095703,0.011640743424369,35.358777647794,0.866255792368658,9.62154755206495,0.243334736228156,4.50746473961728,0.235923247867699,28.0434449680647,6.17118132894143,4.5563615473605,1.14408412090332,0.469441324483118,0.214921206542186,1,0.760813268465822,0.0371821454477927,0.00245906656057178,0.00123865904329826,1.70100910806122,0.02818,0.00945918367346939,2.83,0.0765306122448979,2.69,0.375069,26,50,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Ostraciidae","Acanthostracion polygonius","Acanthostracion_polygonius",0.172863415923035,0.0120458158354059,35.358777647794,0.866255792368658,9.62154755206495,0.243334736228156,4.50746473961728,0.235923247867699,28.0434449680647,6.17118132894143,4.5563615473605,1.14408412090332,0.469441324483118,0.214921206542186,1,0.760813268465822,0.0371821454477927,0.00265384712892864,0.00123865904329826,1.70100910806122,0.02818,0.00945918367346939,2.83,0.0765306122448979,2.69,0.375069,27,50,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Ostraciidae","Acanthostracion polygonius","Acanthostracion_polygonius",0.176657837120596,0.012863726481534,35.358777647794,0.866255792368658,9.62154755206495,0.243334736228156,4.50746473961728,0.235923247867699,28.0434449680647,6.17118132894143,4.5563615473605,1.14408412090332,0.469441324483118,0.214921206542186,1,0.760813268465822,0.0371821454477927,0.00286260654052456,0.00123865904329826,1.70100910806122,0.02818,0.00945918367346939,2.83,0.0765306122448979,2.69,0.375069,28,50,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Ostraciidae","Acanthostracion quadricornis","Acanthostracion_quadricornis",0.144511691825219,0.0129873454520297,35.358777647794,0.866255792368658,9.62154755206495,0.243334736228156,4.50746473961728,0.235923247867699,28.1822692014345,6.0671154985349,4.61650367812504,1.12524379403503,0.485618372736621,0.211443807104139,1,0.760813268465822,0.0371821454477927,0.00180345164898295,0.00123865904329826,1.70100910806122,0.04074,0.0149387755102041,2.7,0.0816326530612243,3.225,1.36959,22,55,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Ostraciidae","Acanthostracion quadricornis","Acanthostracion_quadricornis",0.147564843094108,0.0122718761882876,35.358777647794,0.866255792368658,9.62154755206495,0.243334736228156,4.50746473961728,0.235923247867699,28.1822692014345,6.0671154985349,4.61650367812504,1.12524379403503,0.485618372736621,0.211443807104139,1,0.760813268465822,0.0371821454477927,0.0019503474625122,0.00123865904329826,1.70100910806122,0.04074,0.0149387755102041,2.7,0.0816326530612243,3.225,1.36959,23,55,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Ostraciidae","Acanthostracion quadricornis","Acanthostracion_quadricornis",0.150706698777115,0.0117445621383685,35.358777647794,0.866255792368658,9.62154755206495,0.243334736228156,4.50746473961728,0.235923247867699,28.1822692014345,6.0671154985349,4.61650367812504,1.12524379403503,0.485618372736621,0.211443807104139,1,0.760813268465822,0.0371821454477927,0.00210809697440312,0.00123865904329826,1.70100910806122,0.04074,0.0149387755102041,2.7,0.0816326530612243,3.225,1.36959,24,55,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Ostraciidae","Acanthostracion quadricornis","Acanthostracion_quadricornis",0.153940225816565,0.0114676532449448,35.358777647794,0.866255792368658,9.62154755206495,0.243334736228156,4.50746473961728,0.235923247867699,28.1822692014345,6.0671154985349,4.61650367812504,1.12524379403503,0.485618372736621,0.211443807104139,1,0.760813268465822,0.0371821454477927,0.00227741717924909,0.00123865904329826,1.70100910806122,0.04074,0.0149387755102041,2.7,0.0816326530612243,3.225,1.36959,25,55,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Ostraciidae","Acanthostracion quadricornis","Acanthostracion_quadricornis",0.157268502555509,0.011499664103361,35.358777647794,0.866255792368658,9.62154755206495,0.243334736228156,4.50746473961728,0.235923247867699,28.1822692014345,6.0671154985349,4.61650367812504,1.12524379403503,0.485618372736621,0.211443807104139,1,0.760813268465822,0.0371821454477927,0.00245906656057178,0.00123865904329826,1.70100910806122,0.04074,0.0149387755102041,2.7,0.0816326530612243,3.225,1.36959,26,55,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Ostraciidae","Acanthostracion quadricornis","Acanthostracion_quadricornis",0.160694723312173,0.0118817178532365,35.358777647794,0.866255792368658,9.62154755206495,0.243334736228156,4.50746473961728,0.235923247867699,28.1822692014345,6.0671154985349,4.61650367812504,1.12524379403503,0.485618372736621,0.211443807104139,1,0.760813268465822,0.0371821454477927,0.00265384712892864,0.00123865904329826,1.70100910806122,0.04074,0.0149387755102041,2.7,0.0816326530612243,3.225,1.36959,27,55,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Ostraciidae","Acanthostracion quadricornis","Acanthostracion_quadricornis",0.164222203156999,0.0126277954166182,35.358777647794,0.866255792368658,9.62154755206495,0.243334736228156,4.50746473961728,0.235923247867699,28.1822692014345,6.0671154985349,4.61650367812504,1.12524379403503,0.485618372736621,0.211443807104139,1,0.760813268465822,0.0371821454477927,0.00286260654052456,0.00123865904329826,1.70100910806122,0.04074,0.0149387755102041,2.7,0.0816326530612243,3.225,1.36959,28,55,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Acanthuridae","Acanthurus achilles","Acanthurus_achilles",0.378359936197918,0.0899195052186966,40.4508956989545,0.548518403677505,10.1250466629504,0.166150957327604,3.24368518707842,0.152052142594899,27.5210707964375,1.50298716391245,3.24328988510117,0.364849299797961,0.433034044263357,0.110576644803551,2,0.77137058688343,0.0225287408094503,0.00314040957479455,0.000191958385166764,1.44869490989298,0.0239142901951342,0.00918520223890667,2.93194282104208,0.0759057168354965,2,2.32592,25,24,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Acanthuridae","Acanthurus achilles","Acanthurus_achilles",0.386378734555181,0.0909144478645131,40.4508956989545,0.548518403677505,10.1250466629504,0.166150957327604,3.24368518707842,0.152052142594899,27.5210707964375,1.50298716391245,3.24328988510117,0.364849299797961,0.433034044263357,0.110576644803551,2,0.77137058688343,0.0225287408094503,0.00339089220993011,0.000191958385166764,1.44869490989298,0.0239142901951342,0.00918520223890667,2.93194282104208,0.0759057168354965,2,2.32592,26,24,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Acanthuridae","Acanthurus achilles","Acanthurus_achilles",0.394631728257708,0.0922099138643376,40.4508956989545,0.548518403677505,10.1250466629504,0.166150957327604,3.24368518707842,0.152052142594899,27.5210707964375,1.50298716391245,3.24328988510117,0.364849299797961,0.433034044263357,0.110576644803551,2,0.77137058688343,0.0225287408094503,0.00365948189451898,0.000191958385166764,1.44869490989298,0.0239142901951342,0.00918520223890667,2.93194282104208,0.0759057168354965,2,2.32592,27,24,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Acanthuridae","Acanthurus achilles","Acanthurus_achilles",0.403126824794005,0.0938330022466188,40.4508956989545,0.548518403677505,10.1250466629504,0.166150957327604,3.24368518707842,0.152052142594899,27.5210707964375,1.50298716391245,3.24328988510117,0.364849299797961,0.433034044263357,0.110576644803551,2,0.77137058688343,0.0225287408094503,0.00394734749111576,0.000191958385166764,1.44869490989298,0.0239142901951342,0.00918520223890667,2.93194282104208,0.0759057168354965,2,2.32592,28,24,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
